book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
3594,194366,194366,2445338,680,192123173,9780192123180.0,Arthur Conan Doyle,1905.0,The Return of Sherlock Holmes,The Return of Sherlock Holmes,eng,4.3,31572,37400,961,158,549,5101,13619,17973,https://images.gr-assets.com/books/1374680848m/194366.jpg,https://images.gr-assets.com/books/1374680848s/194366.jpg,0
3595,23522,23522,2625557,111,316341517,9780316341520.0,"Edith Hamilton, Steele Savage",1942.0,Mythology,Mythology: Timeless Tales of Gods and Heroes,en-US,3.98,30804,35584,1658,568,1657,7703,13515,12141,https://images.gr-assets.com/books/1305000423m/23522.jpg,https://images.gr-assets.com/books/1305000423s/23522.jpg,0
3600,9589,9589,1683551,76,425161293,9780425161300.0,Kurt Vonnegut Jr.,1990.0,Hocus Pocus,Hocus Pocus,,3.81,23046,25483,845,201,1290,7373,10818,5801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3602,6662883,6662883,6857668,13,785129219,9780785129220.0,"Eric Shanower, Skottie Young, L. Frank Baum",2010.0,Oz: The Wonderful Wizard of Oz,Oz: The Wonderful Wizard of Oz,eng,4.08,24529,24970,501,616,1137,4654,7736,10827,https://images.gr-assets.com/books/1336571208m/6662883.jpg,https://images.gr-assets.com/books/1336571208s/6662883.jpg,0
3613,11507,11507,924688,64,1400031044,9781400031050.0,Chaim Potok,1972.0,My Name Is Asher Lev,My Name Is Asher Lev,eng,4.19,29273,30833,2300,306,987,4736,11453,13351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3639,511614,511614,1703703,89,760704066,9780760704070.0,"Dodie Smith, Michael Dooling",1956.0,The Hundred and One Dalmatians,"The 101 Dalmatians (The Hundred and One Dalmatians, #1)",eng,4.11,27717,29311,634,326,1327,6086,8652,12920,https://images.gr-assets.com/books/1387310637m/511614.jpg,https://images.gr-assets.com/books/1387310637s/511614.jpg,0
3641,747746,747746,1650517,31,1416556052,9781416556050.0,F. Scott Fitzgerald,1922.0,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,en-GB,3.53,30313,34715,2887,591,3578,13074,11805,5667,https://images.gr-assets.com/books/1331235364m/747746.jpg,https://images.gr-assets.com/books/1331235364s/747746.jpg,0
3642,38262,38262,3214982,641,1853260738,9781853260740.0,Daniel Defoe,1722.0,The Fortunes and Misfortunes of the Famous Moll Flanders,Moll Flanders,eng,3.5,30379,34246,1187,1351,4068,11525,10738,6564,https://images.gr-assets.com/books/1338130955m/38262.jpg,https://images.gr-assets.com/books/1338130955s/38262.jpg,0
3676,126609,126609,2437051,354,393960420,9780393960430.0,Theodore Dreiser,1900.0,Sister Carrie,Sister Carrie,eng,3.72,27401,30478,1149,945,2595,8311,10678,7949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3698,1001896,1001896,818039,56,590225170,9780590225180.0,Blanche Fisher Wright,1916.0,The Real Mother Goose,The Real Mother Goose,,4.33,31643,32047,255,275,829,4913,8055,17975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3699,5296,5296,130598,347,048641423X,9780486414230.0,Oscar Wilde,1893.0,An Ideal Husband,An Ideal Husband,en-US,4.03,29952,31461,806,272,1045,6685,12772,10687,https://images.gr-assets.com/books/1417045098m/5296.jpg,https://images.gr-assets.com/books/1417045098s/5296.jpg,0
3700,42058,42058,2913597,620,192839934,9780192839930.0,"William Shakespeare, John Jowett",1591.0,The Tragedy of King Richard the Third,Richard III,,3.92,29182,34610,1201,545,2222,8272,12044,11527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3715,325085,325085,4993095,138,140435123,9780140435120.0,"Charles Dickens, Mark Ford",1839.0,Nicholas Nickleby,Nicholas Nickleby,eng,3.89,30272,33384,1100,671,1886,8152,12330,10345,https://images.gr-assets.com/books/1352758388m/325085.jpg,https://images.gr-assets.com/books/1352758388s/325085.jpg,0
3717,12651,12651,702720,340,143037498,9780143037490.0,"Jean-Jacques Rousseau, Maurice Cranston",1762.0,Du contrat social: ou Principes du droit politique,The Social Contract,eng,3.75,24397,27347,525,591,2070,7813,9998,6875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3755,114230,114230,15956900,431,974607800,9780974607800.0,Herman Melville,1853.0,"Bartleby, the Scrivener: A Story of Wall Street",Bartleby the Scrivener,eng,3.9,26265,31730,1915,710,2028,7207,11693,10092,https://images.gr-assets.com/books/1320404048m/114230.jpg,https://images.gr-assets.com/books/1320404048s/114230.jpg,0
3763,331319,331319,6170936,139,451527704,9780451527710.0,"Theodore Dreiser, Richard R. Lingeman",1925.0,An American Tragedy,An American Tragedy,eng,3.94,25665,26988,956,752,1697,5683,9246,9610,https://images.gr-assets.com/books/1309283443m/331319.jpg,https://images.gr-assets.com/books/1309283443s/331319.jpg,0
3764,4645,4645,621924,125,684862212,9780684862220.0,Ernest Hemingway,1938.0,The Snows of Kilimanjaro and Other Stories,The Snows of Kilimanjaro and Other Stories,eng,3.88,21365,27093,1030,388,1539,6693,10765,7708,https://images.gr-assets.com/books/1400889884m/4645.jpg,https://images.gr-assets.com/books/1400889884s/4645.jpg,0
3772,42986,42986,376293,42,316954993,9780316954990.0,Herman Wouk,1978.0,War and Remembrance,"War and Remembrance (The Henry Family, #2)",eng,4.38,26633,28009,684,98,414,3212,9250,15035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3776,9827,9827,1899209,81,385333765,9780385333760.0,James Clavell,1962.0,King Rat,"King Rat (Asian Saga, #4)",eng,4.1,25071,27378,646,155,853,5448,10580,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3799,93261,93261,24816020,737,809594080,9780809594080.0,Washington Irving,1820.0,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,eng,3.74,25433,33179,2001,526,2560,10103,11766,8224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3808,48464,48464,783228,1,151365040,9780151365040.0,Flannery O'Connor,1953.0,"A Good Man Is Hard to Find, and Other Stories",A Good Man is Hard to Find and Other Stories,,4.24,25504,29992,1615,337,970,4098,10210,14377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3813,7505716,7505716,9686589,48,1435122941,9781435122950.0,"Lewis Carroll, John Tenniel",1865.0,,Alice's Adventures in Wonderland & Other Stories,eng,4.22,24607,25610,280,327,888,4044,7864,12487,https://images.gr-assets.com/books/1459762532m/7505716.jpg,https://images.gr-assets.com/books/1459762532s/7505716.jpg,0
3817,36315,36315,1813320,8,345350804,9780345350800.0,"H.P. Lovecraft, August Derleth, Robert Bloch",1963.0,The Best of H.P. Lovecraft,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,eng,4.31,25841,26093,523,226,611,3290,8631,13335,https://images.gr-assets.com/books/1333214256m/36315.jpg,https://images.gr-assets.com/books/1333214256s/36315.jpg,0
3820,160149,160149,6750943,41,141182342,9780141182350.0,"H.P. Lovecraft, S.T. Joshi",1926.0,The Call of Cthulhu and Other Weird Stories,The Call of Cthulhu and Other Weird Stories,en-US,4.25,25663,27568,868,221,775,3876,9773,12923,https://images.gr-assets.com/books/1320618937m/160149.jpg,https://images.gr-assets.com/books/1320618937s/160149.jpg,0
3833,40425,40425,1774048,461,809599813,9780809599810.0,Edgar Rice Burroughs,1912.0,Tarzan of the Apes,"Tarzan of the Apes (Tarzan, #1)",eng,3.88,27529,32325,1977,558,1970,8236,11543,10018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3853,116020,116020,50513135,263,451529456,9780451529460.0,"Henry David Thoreau, W.S. Merwin",1854.0,,Walden & Civil Disobedience,eng,3.96,26412,29184,817,851,1807,6003,9531,10992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3868,81779,81779,1488719,458,140449272,9780140449270.0,"Plato, Christopher Gill",-385.0,Συμπόσιον,The Symposium,eng,4.01,22413,28002,914,367,1425,5939,10145,10126,https://images.gr-assets.com/books/1359922039m/81779.jpg,https://images.gr-assets.com/books/1359922039s/81779.jpg,0
3878,92780,92780,847348,60,143039598,9780143039590.0,"Stella Gibbons, Lynne Truss, Roz Chast",1932.0,Cold Comfort Farm,Cold Comfort Farm,eng,3.92,28260,33239,2520,740,1975,7461,12189,10874,https://images.gr-assets.com/books/1416161594m/92780.jpg,https://images.gr-assets.com/books/1416161594s/92780.jpg,0
3904,77391,77391,1404690,166,553213156,9780553213160.0,L.M. Montgomery,1939.0,Anne of Ingleside,"Anne of Ingleside (Anne of Green Gables, #6)",en-US,4.05,36641,38569,814,249,1593,8660,13635,14432,https://images.gr-assets.com/books/1285712495m/77391.jpg,https://images.gr-assets.com/books/1285712495s/77391.jpg,0
3907,34080,34080,389834,157,393974995,9780393975000.0,"T.S. Eliot, Michael North",1922.0,The Waste Land,The Waste Land,eng,4.11,29008,31657,718,727,1526,5361,9983,14060,https://images.gr-assets.com/books/1327910597m/34080.jpg,https://images.gr-assets.com/books/1327910597s/34080.jpg,0
3916,12083,12083,809292,57,300093055,9780300093060.0,Eugene O'Neill,1956.0,Long Day's Journey Into Night,Long Day's Journey Into Night,eng,4.07,27215,28590,669,479,1403,5394,9803,11511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3930,19068,19068,2919427,447,140449493,9780140449500.0,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350.0,Ἠθικὰ Νικομάχεια,The Nicomachean Ethics,eng,3.91,19380,25469,626,534,1557,6091,8682,8605,https://images.gr-assets.com/books/1472992134m/19068.jpg,https://images.gr-assets.com/books/1472992134s/19068.jpg,0
3934,171547,171547,24839,182,1420925806,9781420925810.0,William Blake,1789.0,Songs of Innocence and of Experience,Songs of Innocence and of Experience,en-US,4.11,26608,29506,541,336,1263,5566,10005,12336,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3948,37526,37526,1493394,599,743484878,9780743484880.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,The Cronicle History of Henry the fift,Henry V,eng,3.87,29341,33067,941,575,2457,8314,11156,10565,https://images.gr-assets.com/books/1331563646m/37526.jpg,https://images.gr-assets.com/books/1331563646s/37526.jpg,0
3949,19083,19083,14746717,355,486414248,9780486414250.0,Aristotle,-350.0,Politics,Politics,eng,3.91,22128,24041,289,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3954,32585,32585,3135610,53,486431681,9780486431680.0,"Knut Hamsun, George Egerton",1890.0,Sult,Hunger,eng,4.09,21394,28142,1932,369,1275,4849,10474,11175,https://images.gr-assets.com/books/1456243307m/32585.jpg,https://images.gr-assets.com/books/1456243307s/32585.jpg,0
3964,51606,51606,180461,77,806512814,9780806512820.0,Dalton Trumbo,1939.0,Johnny Got His Gun,Johnny Got His Gun,eng,4.16,24871,27071,1767,463,1053,4303,9131,12121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3973,592657,592657,1257919,43,038531387X,9780385313870.0,James Dickey,1970.0,Deliverance,Deliverance,eng,3.86,24522,25570,978,607,1425,6173,10094,7271,https://images.gr-assets.com/books/1334998332m/592657.jpg,https://images.gr-assets.com/books/1334998332s/592657.jpg,0
4003,387749,387749,1434214,612,1934648205,9781934648210.0,Lew Wallace,1880.0,Ben-Hur: A Tale of the Christ,Ben-Hur: A Tale of the Christ,eng,4.02,25280,27622,751,496,1443,5827,9129,10727,https://images.gr-assets.com/books/1450180491m/387749.jpg,https://images.gr-assets.com/books/1450180491s/387749.jpg,0
4004,9646,9646,2566499,151,156421178,9780156421170.0,"George Orwell, Lionel Trilling",1938.0,Homage to Catalonia,Homage to Catalonia,eng,4.14,22227,25881,1500,176,733,4407,10529,10036,https://images.gr-assets.com/books/1394868278m/9646.jpg,https://images.gr-assets.com/books/1394868278s/9646.jpg,0
4015,113205,113205,2470656,175,802150594,9780802150590.0,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925.0,Собачье сердце,Heart of a Dog,eng,4.14,20086,25687,1103,192,883,4552,9477,10583,https://images.gr-assets.com/books/1457906509m/113205.jpg,https://images.gr-assets.com/books/1457906509s/113205.jpg,0
4016,676737,676737,1348308,48,679723110,9780679723110.0,John Gardner,1970.0,Grendel,Grendel,en-US,3.69,25787,26813,1550,1165,2544,6756,9262,7086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4068,1499952,1499952,1710545,352,,,Jean Webster,1912.0,Daddy-Long-Legs,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",eng,4.09,20889,28710,2796,363,1090,5527,10283,11447,https://images.gr-assets.com/books/1339593021m/1499952.jpg,https://images.gr-assets.com/books/1339593021s/1499952.jpg,0
4091,517188,517188,6132856,103,60931736,9780060931740.0,Muriel Spark,1961.0,The Prime of Miss Jean Brodie,The Prime of Miss Jean Brodie,eng,3.76,26538,31014,1752,638,2371,8614,11577,7814,https://images.gr-assets.com/books/1379598918m/517188.jpg,https://images.gr-assets.com/books/1379598918s/517188.jpg,0
4104,5695,5695,1487216,455,679734511,9780679734510.0,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872.0,Бесы,Demons,eng,4.26,20615,25745,956,281,798,3684,8291,12691,https://images.gr-assets.com/books/1386958613m/5695.jpg,https://images.gr-assets.com/books/1386958613s/5695.jpg,0
4106,49455,49455,50717723,691,067973452X,9780679734530.0,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-Irène Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de Schlœzer, Larissa Volokhonsky",1864.0,,Notes from Underground,eng,4.15,15297,33812,2285,426,1244,5567,12166,14409,https://images.gr-assets.com/books/1327909683m/49455.jpg,https://images.gr-assets.com/books/1327909683s/49455.jpg,0
4183,45685,45685,3062141,295,744549515,9780744549520.0,"Oscar Wilde, Inga Moore",1887.0,The Canterville Ghost,The Canterville Ghost,eng,3.89,22152,29341,1528,258,1486,7785,11574,8238,https://images.gr-assets.com/books/1363935696m/45685.jpg,https://images.gr-assets.com/books/1363935696s/45685.jpg,0
4196,816870,816870,2683165,58,440442508,9780440442510.0,"Esther Forbes, Lynd Ward",1943.0,Johnny Tremain,Johnny Tremain,en-US,3.62,30157,32906,1862,1656,3059,9461,10831,7899,https://images.gr-assets.com/books/1308964858m/816870.jpg,https://images.gr-assets.com/books/1308964858s/816870.jpg,0
4219,182381,182381,1016559,403,141439882,9780141439880.0,Elizabeth Gaskell,1853.0,Cranford,Cranford,eng,3.85,25805,29034,1710,673,1884,7339,10450,8688,https://images.gr-assets.com/books/1375746052m/182381.jpg,https://images.gr-assets.com/books/1375746052s/182381.jpg,0
4221,50140,50140,92349,62,140168125,9780140168130.0,"Jack Kerouac, Aram Saroyan",1962.0,Big Sur,Big Sur,eng,3.86,21875,23218,865,320,1370,6128,8830,6570,https://images.gr-assets.com/books/1428984256m/50140.jpg,https://images.gr-assets.com/books/1428984256s/50140.jpg,0
4222,200572,200572,463407,263,1585678759,9781585678750.0,P.G. Wodehouse,1919.0,My Man Jeeves,"My Man Jeeves (Jeeves, #1)",eng,4.13,23020,26687,1423,277,798,4861,9935,10816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4244,292275,292275,734246,265,1847024696,9781847024700.0,"Henrik Ibsen, William Archer",1890.0,Hedda Gabler,Hedda Gabler,eng,3.79,24567,26117,456,571,2029,6986,9271,7260,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4250,99664,99664,1069201,124,307277771,9780307277770.0,W. Somerset Maugham,1925.0,The Painted Veil,The Painted Veil,eng,3.9,24113,27630,2710,263,1424,6600,11756,7587,https://images.gr-assets.com/books/1320421719m/99664.jpg,https://images.gr-assets.com/books/1320421719s/99664.jpg,0
4271,13235,13235,6542114,6,517220776,9780517220770.0,Lewis Carroll,1884.0,Complete Works of Lewis Carroll,The Complete Stories and Poems,,4.34,23390,23417,30,236,586,3104,6495,12996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4273,672875,672875,1361856,331,451528166,9780451528160.0,"Thomas Malory, Keith Baines, Robert Graves",1485.0,Le Morte d'Arthur,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,eng,3.92,25879,29697,671,355,1507,7518,11147,9170,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg,0
4277,17529,17529,1063767,252,1598183605,9781598183600.0,Kate Douglas Wiggin,1903.0,Rebecca of Sunnybrook Farm,Rebecca of Sunnybrook Farm,,3.85,27831,29414,529,510,1942,8258,9472,9232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4284,5693,5693,84298,61,553381008,9780553381010.0,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900.0,Рассказы и Повести,Selected Stories,eng,4.36,23027,24546,489,147,527,2891,7735,13246,https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg,0
4298,668,668,1711534,63,451187849,9780451187840.0,"Ayn Rand, Leonard Peikoff",1936.0,We the Living,We the Living,eng,3.89,20994,22571,1178,647,1531,5121,7689,7583,https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg,0
4301,76889,76889,1140,8,802130720,9780802130720.0,E.E. Cummings,1954.0,100 Selected Poems by e. e. Cummings,100 Selected Poems,en-US,4.32,22346,22638,387,281,520,2902,6855,12080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
